Timestamp,True_Lat,True_Lon,True_Alt,INS_Lat,INS_Lon,INS_Alt,GNSS_Lat,GNSS_Lon,GNSS_Alt,Weighted_Lat,Weighted_Lon,Weighted_Alt,PosBased_Lat,PosBased_Lon,PosBased_Alt,INS_Error,GNSS_Error,Weighted_Error,PosBased_Error,INS_Weight,GNSS_Weight,Route_Deviation,Distance_to_WP,Current_WP,Speed_KMH,GNSS_Available,HDOP,Satellites,Accel_X,Accel_Y,Accel_Z,AngVel_X,AngVel_Y,AngVel_Z,Is_Running
2025-01-14 08:07:28,55.75904761,37.62346738,224.97,55.75583302,37.61778680,225.15,55.75903496,37.62344528,224.41,55.75906172,37.62346738,225.15,55.75905047,37.62346738,225.15,1.272,2.053,1.581,0.364,0.617,0.383,15.20,394.66,2,56.34,1,1.511,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:29,55.75914009,37.62363782,229.43,55.75583321,37.61778727,228.99,55.75912760,37.62361356,228.85,55.75915465,37.62363782,228.99,55.75914302,37.62363782,228.99,1.303,2.142,1.679,0.547,0.622,0.378,14.32,379.59,2,56.00,1,1.477,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:30,55.75923254,37.62380833,233.13,55.75583340,37.61778778,233.21,55.75921931,37.62378420,232.65,55.75924736,37.62380833,233.21,55.75923553,37.62380833,233.21,1.333,2.164,1.652,0.344,0.619,0.381,14.16,364.59,2,55.35,1,1.935,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:31,55.75932498,37.62397884,236.16,55.75583358,37.61778829,236.35,55.75931092,37.62395268,235.74,55.75934043,37.62397884,236.35,55.75932806,37.62397884,236.35,1.372,2.305,1.730,0.390,0.627,0.373,14.33,349.64,2,54.92,1,1.576,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:32,55.75941742,37.62414937,238.65,55.75583375,37.61778879,238.64,55.75940283,37.62412169,238.28,55.75943336,37.62414937,238.64,55.75942058,37.62414937,238.64,1.407,2.404,1.775,0.352,0.631,0.369,14.57,334.73,2,54.62,1,2.255,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:33,55.75950985,37.62431990,240.69,55.75583390,37.61778930,240.68,55.75949481,37.62429250,240.39,55.75952601,37.62431990,240.68,55.75951307,37.62431990,240.68,1.434,2.417,1.800,0.359,0.628,0.372,14.75,319.84,2,54.42,1,1.431,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:34,55.75960227,37.62449044,242.36,55.75583404,37.61778984,242.83,55.75958600,37.62445881,242.10,55.75961932,37.62449044,242.83,55.75960556,37.62449044,242.83,1.464,2.698,1.954,0.594,0.648,0.352,14.82,304.97,2,54.28,1,3.849,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:35,55.75969469,37.62466099,243.74,55.75583415,37.61779029,243.77,55.75967778,37.62463355,243.53,55.75971166,37.62466099,243.77,55.75969806,37.62466099,243.77,1.498,2.558,1.889,0.376,0.631,0.369,14.75,290.11,2,54.19,1,3.551,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:36,55.75978711,37.62483155,244.86,55.75583425,37.61779079,245.21,55.75977014,37.62480056,244.67,55.75980474,37.62483155,245.21,55.75979056,37.62483155,245.21,1.537,2.714,1.992,0.515,0.639,0.361,14.55,275.26,2,54.13,1,1.212,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:37,55.75987952,37.62500212,245.79,55.75583434,37.61779129,245.95,55.75986168,37.62496950,245.62,55.75989778,37.62500212,245.95,55.75988306,37.62500212,245.95,1.579,2.854,2.040,0.428,0.644,0.356,14.24,260.42,2,54.09,1,2.315,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
